"target","id","date","flag","user","text"
"""1973453621""","""Sat May 30 11:10:39 PDT 2009""","""NO_QUERY""","""Davidhensrud""","""Wake up sleepy bear! I miss jaron  .....ksankas grad party tonight.""",""
"""1932780264""","""Tue May 26 22:12:09 PDT 2009""","""NO_QUERY""","""monstERwin""","""@jonlim seriously? WC3: FT... There will definitely be many units """,""
"""1974201073""","""Sat May 30 12:38:42 PDT 2009""","""NO_QUERY""","""SiiSii_""","""Screeamo Children Make A Return Outside My House. I May Just Do An Anakin Skywalker. But I Dont Have An Effing LightSaber """,""
"""1981069263""","""Sun May 31 08:20:43 PDT 2009""","""NO_QUERY""","""Prayatna""","""is sick  CAN'T WAIT FOR NEW MOON TO COME OUT!!""",""
"""1753058980""","""Sat May 09 23:58:42 PDT 2009""","""NO_QUERY""","""mstiffblack""","""@_SEGA_ Wish I could say the same thing  but I been back on my grind. Fell off but I'm makin moves to get back up.""",""
"""1881231331""","""Fri May 22 04:01:59 PDT 2009""","""NO_QUERY""","""lewaldvogel""","""In Atlanta waiting for my flight to Montreal.  """,""
"""1881516511""","""Fri May 22 04:52:32 PDT 2009""","""NO_QUERY""","""fernellah""","""got bleach all over my trousers"," noooooooooo """
"""1834544901""","""Mon May 18 03:20:29 PDT 2009""","""NO_QUERY""","""steamedbeetle""","""somebody buy me plasters. i don't want to work"," my head hurts """
"""1974228420""","""Sat May 30 12:41:59 PDT 2009""","""NO_QUERY""","""beckamcmaster""","""@midderhonz you're still working? That sucks... """,""
"""1832348587""","""Sun May 17 20:40:06 PDT 2009""","""NO_QUERY""","""aileeniee""","""bak  from a fun weekend in SD... missin my sissies already...bak 2 reality tmw..  dreadin another work week """,""
"""1985030017""","""Sun May 31 16:17:16 PDT 2009""","""NO_QUERY""","""jackiiewaynee""","""been craving chocolate malted crunch. """,""
"""1978246865""","""Sat May 30 22:49:13 PDT 2009""","""NO_QUERY""","""MissAmykins""","""I stubbed my toe.  it hurtsss.""",""
"""1975835599""","""Sat May 30 16:00:23 PDT 2009""","""NO_QUERY""","""NABRAT96""","""*sigh* g2g cuzz i gotta go 2 a 70th party... yay!  and i can't bring my fone w/ me cuzz my grandparents want me 2 b social  !!spaztastic!!""",""
"""1753562721""","""Sun May 10 02:15:55 PDT 2009""","""NO_QUERY""","""rawkstraxl""","""Ugh. Can't make the twitterfox work.  Any help? :&quot;)""",""
"""1955846970""","""Thu May 28 20:43:33 PDT 2009""","""NO_QUERY""","""Its_KiKi_Baby""","""@Bossman410 Where u performing @ 2morrow everytime I click on the link it wont open  &amp; I Would luv to see a show""",""
"""1759889115""","""Sun May 10 20:11:05 PDT 2009""","""NO_QUERY""","""victoriajanine""","""My foot is asleep.  He's dreaming about something....""",""
"""1970526264""","""Sat May 30 04:13:10 PDT 2009""","""NO_QUERY""","""Mem_2903""","""@Sezro aye but its  muggy down here """,""
"""1880555165""","""Fri May 22 01:39:43 PDT 2009""","""NO_QUERY""","""scodal""","""19% battery ahhhh going to have to go inside soon """,""
"""1685712319""","""Sun May 03 01:41:37 PDT 2009""","""NO_QUERY""","""saaam_""","""really wanted to go see mcfly on 8th may ONLY to see @DavidArchie but i can't """,""
"""1692053041""","""Sun May 03 19:10:35 PDT 2009""","""NO_QUERY""","""Jen_Ken""","""Back home and on the couch where I belong. Too bad I missed dinner with the kid though. """,""
"""1990257716""","""Mon Jun 01 04:21:25 PDT 2009""","""NO_QUERY""","""mireee""","""Hot hot heat! Aaaah why is it so bloody hot"," i might as well die """
"""1963063132""","""Fri May 29 12:08:46 PDT 2009""","""NO_QUERY""","""run2finish""","""no run today...     tomorrow"," I'll take Lilly (the lab) and shoot for 7."""
"""1882467714""","""Fri May 22 06:55:39 PDT 2009""","""NO_QUERY""","""Vic2310""","""Heading to work... Be there all day """,""
"""1824447580""","""Sun May 17 01:25:29 PDT 2009""","""NO_QUERY""","""GrapesofWrath""","""all babies too expensive. Worn out too much walking. addit: also sick again.  """,""
"""1988834231""","""Sun May 31 23:30:41 PDT 2009""","""NO_QUERY""","""superconcepts""","""Today is last day of nice sunshine in Stockholm"," supposed to pee it down for the rest of the week """
"""1965670356""","""Fri May 29 16:19:55 PDT 2009""","""NO_QUERY""","""KathyGarin""","""Sugarland. So hot outside.  why so much hotter than the northwest?""",""
"""1975871487""","""Sat May 30 16:05:02 PDT 2009""","""NO_QUERY""","""DianaLWC""","""checking e-mail b4 going to church. Checked space A flights.There r none up to Tuesday """,""
"""1827595111""","""Sun May 17 11:02:33 PDT 2009""","""NO_QUERY""","""marramgrass""","""has that Sunday evening feeling """,""
"""1980049103""","""Sun May 31 05:30:17 PDT 2009""","""NO_QUERY""","""shawnpie""","""ahahahaaaaa. rove is amazing !  the medics were great. so unexcited for lunch class at school tomorrow """,""
"""1985112220""","""Sun May 31 16:27:23 PDT 2009""","""NO_QUERY""","""coelismall""","""wow. best friend is moving. have to put in my 2 weeks. he doesnt like me says austin. NMBIR. wow. life is great. """,""
"""1687825288""","""Sun May 03 09:40:55 PDT 2009""","""NO_QUERY""","""Satoot""","""Traffic congestion...IN MY HEAD!!!!  I need to go back to the beach """,""
"""1973597351""","""Sat May 30 11:27:50 PDT 2009""","""NO_QUERY""","""bookwhore""","""@freeforged And now all the Babe's is gone """,""
"""1965761086""","""Fri May 29 16:29:46 PDT 2009""","""NO_QUERY""","""lindsey1129""","""Ew traffic """,""
"""1977267152""","""Sat May 30 20:32:26 PDT 2009""","""NO_QUERY""","""BMetrick13""","""Goddamn i hit my knee so hard on the practice floor today  right on top of the bruise that was already there""",""
"""1975072913""","""Sat May 30 14:23:24 PDT 2009""","""NO_QUERY""","""starcat1413""","""I'm pretty sure I just destroyed my twitter account's ability to have a profile picture.  I hope I can fix it... I want my wolves back.""",""
"""1964251928""","""Fri May 29 13:57:08 PDT 2009""","""NO_QUERY""","""mooreal5""","""@LaurenConrad when I tried to go to her's I got this message &quot;That page doesn't exist! &quot; """,""
"""1979116571""","""Sun May 31 01:42:17 PDT 2009""","""NO_QUERY""","""tehcack""","""@cammmmmi for sure. send me a message. I lost your number """,""
"""1956599514""","""Thu May 28 22:14:11 PDT 2009""","""NO_QUERY""","""erin82883""","""@tweetaquote I hate myself and want to die  quote that"," Kurt Cobain/nirvana song and he ended up killing himself """
"""1693403638""","""Sun May 03 22:26:42 PDT 2009""","""NO_QUERY""","""idkmybffkae""","""my poor kitten has been traumatized tonight  scrumptious is now my worst enemy"," hmph!"""
"""1960257465""","""Fri May 29 07:40:35 PDT 2009""","""NO_QUERY""","""hoozle""","""@beardoctor I really should put up a pic"," I guess. """
"""1822497784""","""Sat May 16 19:42:50 PDT 2009""","""NO_QUERY""","""sedworthy3""","""finished packing to move apartments.. wanting to be home though but not gonna be home till the beginning of June """,""
"""1973947376""","""Sat May 30 12:08:39 PDT 2009""","""NO_QUERY""","""okitokyo""","""@jfrenchizzle  do you have to go?????""",""
"""1988953596""","""Sun May 31 23:52:46 PDT 2009""","""NO_QUERY""","""Sarcia""","""On my way to school arghpftjkh  EXAM! x""",""
"""1678110567""","""Sat May 02 05:32:21 PDT 2009""","""NO_QUERY""","""mrschantejones""","""@tommcfly hey tom how did the t4 thing go please reply i would be greatful i never get a reply back  """,""
"""1833380464""","""Sun May 17 23:06:26 PDT 2009""","""NO_QUERY""","""eleganttragedy""","""Just figured out why I'm fucked up. I'm 100% alone. """,""
"""1976255162""","""Sat May 30 16:55:41 PDT 2009""","""NO_QUERY""","""yolandagrey""","""@aleskywalker Ale I Cant Put My Picture  &amp; I'm looking For A Book: Radiographic Positioning Pocket Manual By CynthiaD.And Everything Sucks""",""
"""1967443777""","""Fri May 29 19:35:26 PDT 2009""","""NO_QUERY""","""qp2k6""","""@PrinceSammie strippers I wish I was there I haven't had a good time in a while .... My party days have died out !!!! """,""
"""1556160362""","""Sat Apr 18 21:50:45 PDT 2009""","""NO_QUERY""","""Dillontate""","""is tired . """,""
"""1881009137""","""Fri May 22 03:17:01 PDT 2009""","""NO_QUERY""","""Allyxwithlove""","""Just took another 2 nurofen... hmmm these teeth are making my ear hurt! #Italy could help me """,""
"""1966094089""","""Fri May 29 17:06:47 PDT 2009""","""NO_QUERY""","""ana16castillo""","""i miss him  ALOT but im not gonna talk to him"," i HOPE"""
"""1976990013""","""Sat May 30 19:48:00 PDT 2009""","""NO_QUERY""","""Robmoney8""",""" lost at the casino kk vs AA get unlucky""",""
"""1834429245""","""Mon May 18 02:54:07 PDT 2009""","""NO_QUERY""","""Pind""","""Eeeh?! Me being in bed not eating that much isn't that good"," my weight has dropt to: too low! """
"""1968115082""","""Fri May 29 20:47:15 PDT 2009""","""NO_QUERY""","""Meli_mel_mel""","""@prncz I wanna go see it SO bad """,""
"""1965074539""","""Fri May 29 15:17:17 PDT 2009""","""NO_QUERY""","""MisfitGemma""","""thinks its the perfect weather to go camping and cuddle up with dave under the stars and sleep """,""
"""1986355066""","""Sun May 31 18:43:12 PDT 2009""","""NO_QUERY""","""JennysMyName""","""@ErinLeeDuhh awhh  But I get hailed on too.""",""
"""1559319708""","""Sun Apr 19 10:49:53 PDT 2009""","""NO_QUERY""","""NickKaz""","""@iammykei that sucks """,""
"""1966834690""","""Fri May 29 18:29:09 PDT 2009""","""NO_QUERY""","""hithah""","""@travln1 So it looks like they went on sale at noon *today* and then sold out immediately"," including the CCTV overflow rooms. Sad. """
"""1986130182""","""Sun May 31 18:22:19 PDT 2009""","""NO_QUERY""","""sfgeek""","""From the &quot;You Can't Make This Stuff Up Department&quot; German Biker Gangs are recruiting retarded people to commit crimes  http://bit.ly/1 ...""",""
"""1694251037""","""Mon May 04 01:46:00 PDT 2009""","""NO_QUERY""","""DannyGirlAlways""","""@DannyGirlAlways Eventhough in his first scene Donnie got punched in the face """,""
"""1881043954""","""Fri May 22 03:24:24 PDT 2009""","""NO_QUERY""","""omageee""","""my toe is bleeding  climbed the rocks then i tripped. """,""
"""1833815155""","""Mon May 18 00:33:19 PDT 2009""","""NO_QUERY""","""Superman_frogs""","""haha yeah I'm dead D: bye bye """,""
"""1793367119""","""Thu May 14 02:25:15 PDT 2009""","""NO_QUERY""","""DCBoi1""","""@Kamino89 He at his gma house.... for TWO DAYS!!!!!!!!!!!  """,""
"""1970054563""","""Sat May 30 02:16:03 PDT 2009""","""NO_QUERY""","""lala_fierce""","""I miss my baby cat """,""
"""1677254989""","""Sat May 02 01:09:40 PDT 2009""","""NO_QUERY""","""im_mizah""","""wanna hang out with her girlfriends """,""
"""1962231573""","""Fri May 29 10:43:39 PDT 2009""","""NO_QUERY""","""neilhughes1""","""Yorks V Lancs on the telly. Not going too well for Yorkshire. """,""
"""1684969236""","""Sat May 02 22:37:02 PDT 2009""","""NO_QUERY""","""rumblepurr""","""@kaitokamui I good! Got into a little trouble with the ladies before...  #pawpawty""",""
"""1980880233""","""Sun May 31 07:54:21 PDT 2009""","""NO_QUERY""","""ganeshk254""","""my vista won't boot whatever i do """,""
"""1827915886""","""Sun May 17 11:42:43 PDT 2009""","""NO_QUERY""","""ilovekd2""","""My parents are in Santa Monica?! WTF! Without me! """,""
"""1836456371""","""Mon May 18 08:01:51 PDT 2009""","""NO_QUERY""","""Biansta""","""@LesleaC BAH!!!! wish i could... at work  and the dumb'os in the IT dept crippled my PC to the bone"," so i can't get on those fun stuffs xD"""
"""1564374777""","""Mon Apr 20 03:10:54 PDT 2009""","""NO_QUERY""","""Hadassah_Levy""","""@noahroth no  I am thinking of printing out in gray""",""
"""1974370444""","""Sat May 30 12:59:56 PDT 2009""","""NO_QUERY""","""HennyDiiP""","""@DonDivaStatus24 couldn't find shiit to wear for friday  soo madd...""",""
"""1793721660""","""Thu May 14 03:45:47 PDT 2009""","""NO_QUERY""","""shelly6273""","""@mossyrants website says Church Square "," gutted I can't go """
"""1988886566""","""Sun May 31 23:40:11 PDT 2009""","""NO_QUERY""","""loveofcardigans""","""@melster_yo yea I kno I was like ur going way overboard. It's not my fault my computer was malfunctioning  does dennis wake up early?""",""
"""1973496040""","""Sat May 30 11:15:41 PDT 2009""","""NO_QUERY""","""missfiss""","""still waitng for my pic of me and drew from Miss Stacy hope she doesnt delete it  """,""
"""1967545390""","""Fri May 29 19:46:41 PDT 2009""","""NO_QUERY""","""Robinniqua""","""Afraid to rip off my pain reliever patch because IT WILL BE A BITCH ON MY SUNFRIED BACK """,""
"""1976456644""","""Sat May 30 17:22:23 PDT 2009""","""NO_QUERY""","""decipheringlife""","""destroyed my painting for the art contest! my panda shanaynay looks like it got decapitated...its head is like two inches too low """,""
"""1676360378""","""Fri May 01 21:49:09 PDT 2009""","""NO_QUERY""","""baby_grrrl""","""this dude kps following me&amp;deliberately sneezing on me.bastard!therz an apparent pandemic&amp;im a hypochondriac.mo wnts home """,""
"""1977430878""","""Sat May 30 20:57:58 PDT 2009""","""NO_QUERY""","""OliviaZacks""","""I think I might have swine """,""
"""1692748815""","""Sun May 03 20:41:35 PDT 2009""","""NO_QUERY""","""VanessaZavala""","""@MonchichiEli dude-that f**cking sucks  so how was the wedding?""",""
"""1687591578""","""Sun May 03 09:05:49 PDT 2009""","""NO_QUERY""","""Carrie022606""","""is still sick  but no swine flu!""",""
"""1792173665""","""Wed May 13 22:20:53 PDT 2009""","""NO_QUERY""","""LA_Decostified""","""@noelsabrina It's this weekend.   Just found out we both have to work ALL wknd!! I went to Albertsons and spent $10 on guac to compensate.""",""
"""1553522402""","""Sat Apr 18 14:29:41 PDT 2009""","""NO_QUERY""","""jerrivalentine""","""Still no lights! """,""
"""1973740955""","""Sat May 30 11:44:35 PDT 2009""","""NO_QUERY""","""ShawnsOtherSide""","""Also I am losing faith in the reply. Although new post apply to messages I have yet to get a reply and now that i think of it a mention """,""
"""1979408498""","""Sun May 31 02:55:21 PDT 2009""","""NO_QUERY""","""Shinybiscuit""","""@xthemusic  *small voice* fuck you Ant...""",""
"""1573814947""","""Tue Apr 21 02:59:30 PDT 2009""","""NO_QUERY""","""solstyce""","""@annestacey I'm considered 'fat'/large by Filipino standards"," but I'm a small here. Stupid american portions """
"""1957276719""","""Fri May 29 00:01:31 PDT 2009""","""NO_QUERY""","""HUIYUNN""","""Their songs make me want to cry.. """,""
"""1823533357""","""Sat May 16 22:13:42 PDT 2009""","""NO_QUERY""","""melanieseymour""","""@lorrendelucia ha! My non-cold has now developed into a real cold... Not very nice """,""
"""1686100340""","""Sun May 03 03:45:33 PDT 2009""","""NO_QUERY""","""CherylH77""","""@TraceyMmm they did and she bloody well came back """,""
"""1956275055""","""Thu May 28 21:32:05 PDT 2009""","""NO_QUERY""","""JanMasters""","""@BUTTERFLYWHEEL Been busy w/son's HS grad and then down w/ a cold  Comin' back tho'!! Thanks!""",""
"""1834314771""","""Mon May 18 02:27:42 PDT 2009""","""NO_QUERY""","""DeathBats""","""i have to work tomorrow how  hope im okay cos today i have the cramps from hell """,""
"""1834387540""","""Mon May 18 02:44:30 PDT 2009""","""NO_QUERY""","""elderwitty""","""@katehewlett I'm 10 minutes from going to bed. Second shift job = SWEET! I'm sorry you're involuntarily up.   Caffeine or brain twirl?""",""
"""1960759470""","""Fri May 29 08:27:44 PDT 2009""","""NO_QUERY""","""Edgesmash""","""@kdelbonis Well I can't get Cupcake because I can't connect to T-Mobile's network because my SIM card is corrupted """,""
"""1553884401""","""Sat Apr 18 15:28:34 PDT 2009""","""NO_QUERY""","""TNCG""","""Lost our first baseball game today.  Not so happy """,""
"""1984932371""","""Sun May 31 16:05:36 PDT 2009""","""NO_QUERY""","""GucciBella""","""Åo Åot Ã­n thÄ mÃ¶Ã¶d fÃ´r wÃ¸rk tÃ´mÃµrrÃ²w!!!! """,""
"""1981029162""","""Sun May 31 08:15:06 PDT 2009""","""NO_QUERY""","""johnpieza""","""going to prospect park for going away party """,""
"""1982737710""","""Sun May 31 11:48:13 PDT 2009""","""NO_QUERY""","""pirateMaz""","""Suffering severe depression from the thought of not seeing @SpringWestEnd in the summer anymore"," or anytime in the next few years """
"""1975976361""","""Sat May 30 16:18:58 PDT 2009""","""NO_QUERY""","""jessieg24""","""@JoeJonas1Fan1 nope cant see it """,""
"""1754511271""","""Sun May 10 06:31:14 PDT 2009""","""NO_QUERY""","""acir2004""","""acir lost my phone last week """,""
"""1770914736""","""Mon May 11 22:36:44 PDT 2009""","""NO_QUERY""","""gigiw""","""prob a bad day for politicians with this aftermath...o #canucks """,""
"""1696218852""","""Mon May 04 07:51:08 PDT 2009""","""NO_QUERY""","""farahhdibs""","""I'm feeling bored because that person's asleep already and I have no one to text. """,""
"""1980631426""","""Sun May 31 07:16:05 PDT 2009""","""NO_QUERY""","""KatPignatelli""","""@MariahCarey &quot;Whisper voice&quot;"," what a shame Mariah. Not many have a full voice like yours and you seldom use it.  """
"""1990465170""","""Mon Jun 01 04:56:43 PDT 2009""","""NO_QUERY""","""johnrod711""","""ok it's back to the gym for me. got to get rid of this gut  """,""
"""1824856180""","""Sun May 17 03:14:32 PDT 2009""","""NO_QUERY""","""Jacknoon""","""I've got cold arms """,""
"""1686523088""","""Sun May 03 05:47:20 PDT 2009""","""NO_QUERY""","""paulmcnab""","""Just got up  still to freakin early.""",""
"""1982628995""","""Sun May 31 11:35:22 PDT 2009""","""NO_QUERY""","""Valo712""","""my gf loves to mess with me head """,""
"""1970421611""","""Sat May 30 03:48:15 PDT 2009""","""NO_QUERY""","""BeccaFessey""","""spent 20 mins out in the sun and hayfever hits!  another weekend inside  SILLY HAYFEVER!!!!""",""
"""1983554371""","""Sun May 31 13:22:49 PDT 2009""","""NO_QUERY""","""natalieegibson""","""@becca9785 i was done for the day before i got your message   but how is the auditioning stuff going!?!?""",""
"""1983589766""","""Sun May 31 13:26:58 PDT 2009""","""NO_QUERY""","""emilylkramer""","""Woke up at 3pm and went for my morning bagel and coffee - after traversing murray hill"," I learned that breakfast ended long ago """
"""1970054043""","""Sat May 30 02:15:54 PDT 2009""","""NO_QUERY""","""luisvillacres""","""@SNLindy sucks to be a bee """,""
"""1983202580""","""Sun May 31 12:42:10 PDT 2009""","""NO_QUERY""","""goasksarah""","""Wtf thunder"," stop scaring me """
"""1559542410""","""Sun Apr 19 11:24:52 PDT 2009""","""NO_QUERY""","""KnGINC""","""Ugh! I just woke up with a horrible ear ache!! """,""
"""1557690717""","""Sun Apr 19 05:31:53 PDT 2009""","""NO_QUERY""","""hawat1""","""i'm pretty pissed off about going back to school tomorrow.  the end of a fab holiday """,""
"""1972436589""","""Sat May 30 09:13:18 PDT 2009""","""NO_QUERY""","""UKANks""","""@Michlerish When will you find out the results? """,""
"""1686801901""","""Sun May 03 06:49:16 PDT 2009""","""NO_QUERY""","""supraprophetic""","""@supraprophetic I MISS YOU SO MUCH THAT IM OK WITH YOU WAKING ME UP WITH YOUR TWEETS """,""
"""1679764849""","""Sat May 02 10:07:33 PDT 2009""","""NO_QUERY""","""HoneyAntoineGem""","""Our first night not sleeping @ home with the kids. """,""
"""1983740065""","""Sun May 31 13:44:34 PDT 2009""","""NO_QUERY""","""JAMMED_""","""just applied 4 of the 6 lotions/ointments/tablets my dermatologist gave me. craap. i hate allergies. """,""
"""1971256635""","""Sat May 30 06:38:48 PDT 2009""","""NO_QUERY""","""peacelovelisa""","""@eliseostrike I miss you more.  We seriously need to have some eliselisa timeee.""",""
"""1770890778""","""Mon May 11 22:32:32 PDT 2009""","""NO_QUERY""","""Alicatastrophe""","""@YehItzMicPhenom can't fix it. I don't have bb messanger anymore. It got lost. """,""
"""1979007820""","""Sun May 31 01:16:05 PDT 2009""","""NO_QUERY""","""Luigidu""","""something feels different...in a bad way """,""
"""1550698362""","""Sat Apr 18 06:59:10 PDT 2009""","""NO_QUERY""","""mikaa2""","""class then work """,""
"""1694135716""","""Mon May 04 01:14:57 PDT 2009""","""NO_QUERY""","""1LovelyDreamer""","""ugh wide awake. """,""
"""1556733009""","""Sun Apr 19 00:05:15 PDT 2009""","""NO_QUERY""","""mubly""","""Up for the grand prix"," safety car start """
"""1750885386""","""Sat May 09 18:09:12 PDT 2009""","""NO_QUERY""","""akaLOVE""","""@colleen_erin I really wanted to move them around """,""
"""1834705903""","""Mon May 18 03:55:48 PDT 2009""","""NO_QUERY""","""daintyflair""","""My last tooth hurts. Could it be wisdom tooth? """,""
"""1975590184""","""Sat May 30 15:28:51 PDT 2009""","""NO_QUERY""","""ayla95""","""IT'S TOO LATE "," to catch me now.. """
"""1985281226""","""Sun May 31 16:47:53 PDT 2009""","""NO_QUERY""","""torybear""","""May Stat Porn: http://bit.ly/16FB2F  Traffic down """,""
"""1968190949""","""Fri May 29 20:56:23 PDT 2009""","""NO_QUERY""","""kyluhtoots""","""Checking any Tweets from @justinemaganda via UPD8. Lame. Never came in. Waste of load. Tsk. """,""
"""1825023020""","""Sun May 17 04:00:11 PDT 2009""","""NO_QUERY""","""mogway""","""@renssies wow some nice items"," to bad we need to buy them """
"""1970046754""","""Sat May 30 02:14:08 PDT 2009""","""NO_QUERY""","""LaurenBDrake""","""at work with earcache  staring out the window at the sun  boo hoo hoo""",""
"""1984996654""","""Sun May 31 16:13:15 PDT 2009""","""NO_QUERY""","""luchalibrarian""","""@dreamxstreet Sunburns are totes evil.  *sends you aloe*""",""
"""1677804025""","""Sat May 02 04:04:40 PDT 2009""","""NO_QUERY""","""cyriacthomas""","""back online after a downtime of 72hrs """,""
"""1677103952""","""Sat May 02 00:28:41 PDT 2009""","""NO_QUERY""","""kaufmanbl""","""Call this guy (765-426-9993)...he's lonely """,""
"""1556437586""","""Sat Apr 18 22:50:12 PDT 2009""","""NO_QUERY""","""eribsbfan""","""@nick_carter Of course I want to GO! But I'm far """,""
"""1979751792""","""Sun May 31 04:21:32 PDT 2009""","""NO_QUERY""","""AliceeR18""","""Im wishing we didnt have to go bk to school tomorroww"," Its to hott!!  ."""
"""1833614371""","""Sun May 17 23:51:58 PDT 2009""","""NO_QUERY""","""bekah_v""","""is currently depressed that the weekend is over  BUT! also very phsyched for the SEASON FINALE of CSI: Miami tomorrow!!""",""
"""1969889153""","""Sat May 30 01:36:46 PDT 2009""","""NO_QUERY""","""saintowen""","""is unable to log in to facebook """,""
"""1750951136""","""Sat May 09 18:18:44 PDT 2009""","""NO_QUERY""","""bennythemink""","""heading on the 2nd half of our road trip to darwin"," no civilisation for another 1500 km !!! """
"""1678427098""","""Sat May 02 06:40:20 PDT 2009""","""NO_QUERY""","""davidclose""","""Got to cut the grass   http://twitpic.com/4egwz""",""
"""1836338051""","""Mon May 18 07:49:06 PDT 2009""","""NO_QUERY""","""rayne86""","""in class  my graduation is almost here yay""",""
"""1565074987""","""Mon Apr 20 05:49:34 PDT 2009""","""NO_QUERY""","""jesusfreaknd""","""ran up &amp; down 3 miles of muddy hills safely yesterday morning"," but stopped a soccer ball with my ankle last night &amp; it still hurts """
"""1981374356""","""Sun May 31 09:01:11 PDT 2009""","""NO_QUERY""","""leannenufc""","""Oh"," Rafa  I guess yay for @kels450 though?!"""
"""1795117583""","""Thu May 14 07:11:27 PDT 2009""","""NO_QUERY""","""jojobeana""","""Driving my parents to the airport on 6 hours of sleep.  but at the same time......  !!!!""",""
"""1933000768""","""Tue May 26 22:44:22 PDT 2009""","""NO_QUERY""","""KComer""","""im getting sleepy guys.....i need my coffee!!! """,""
"""1966478836""","""Fri May 29 17:50:32 PDT 2009""","""NO_QUERY""","""Yoshimikiosha""","""@HAZEL_26 girl"," im in atl...kickn myself in the ass b.c im not there.  have fun for me."""
"""1956627581""","""Thu May 28 22:18:08 PDT 2009""","""NO_QUERY""","""ooojamie""","""Received a text from my dad that my paternal cousin from the PI tried to commit suicide ! Omggggggggg!!! """,""
"""1677764831""","""Sat May 02 03:51:53 PDT 2009""","""NO_QUERY""","""IamMsJay""","""Moved into the new house. Everyone is sleep but me. I can't sleep. This realllllly sux. I'm so not comfortable here """,""
"""1753464531""","""Sun May 10 01:46:15 PDT 2009""","""NO_QUERY""","""rukku""","""Sumatra pdf can't open the Ubuntu Pocket guide ebook """,""
"""1980343353""","""Sun May 31 06:27:54 PDT 2009""","""NO_QUERY""","""caiomahnic""","""...that i'd better be anywhere but here without u """,""
"""1835598538""","""Mon May 18 06:21:01 PDT 2009""","""NO_QUERY""","""Kizz101""","""@ameliaisabel my phone makes noises """,""
"""1977353369""","""Sat May 30 20:47:02 PDT 2009""","""NO_QUERY""","""kristin_alise""","""@GregR1077 Oh Manny's is yum. I feel like a Mac &amp; Jacks  Someone should invent beer delivery.""",""
"""1833432112""","""Sun May 17 23:15:59 PDT 2009""","""NO_QUERY""","""BADnurse09""","""off to bed"," wondering what to do tomorrow!  might have a sick kid at home with me """
"""1677891630""","""Sat May 02 04:31:58 PDT 2009""","""NO_QUERY""","""akyan""","""Photo: Yay"," first copy of Edge has arrived. Slightly bent though  http://bit.ly/1apkV1"""
"""1556738267""","""Sun Apr 19 00:06:43 PDT 2009""","""NO_QUERY""","""MJoseph15""","""@DustinS when did everyone get dznr accounts. I want one """,""
"""1984715614""","""Sun May 31 15:39:44 PDT 2009""","""NO_QUERY""","""AmyM68""","""Going To Take A Nap Ned Someone To Snuggle With  @ Edinburg Way &amp; Glencoe Way http://loopt.us/pY0nwQ.t""",""
"""1956947605""","""Thu May 28 23:06:06 PDT 2009""","""NO_QUERY""","""brianszabelski""","""@Pendelton21 Ugh"," that sucks  Hope you can recover it"""
"""1932368086""","""Tue May 26 21:19:43 PDT 2009""","""NO_QUERY""","""Melamachinko""","""@therealnobody  thoughts &amp; prayers out to you""",""
"""1880511067""","""Fri May 22 01:30:14 PDT 2009""","""NO_QUERY""","""AbsoluteValue""","""NNNNNOOOO!!! My girl has been voted off.  Very sad.""",""
"""1686951023""","""Sun May 03 07:18:49 PDT 2009""","""NO_QUERY""","""betsymaebartlet""","""ugh i have a crush on jack barakat  this is definitely an all time low for myself. o"," you see what i did thur~"""
"""1881526319""","""Fri May 22 04:54:10 PDT 2009""","""NO_QUERY""","""brianjojo""","""@mzlonelyme haha was getting worried without you updating after a couple days! willdo"," cept im only there a couple hours for transit """
"""1957106328""","""Thu May 28 23:32:07 PDT 2009""","""NO_QUERY""","""alyssainescruz""","""#jonaswebcast i just missed it!!!! """,""
"""1695576040""","""Mon May 04 06:28:11 PDT 2009""","""NO_QUERY""","""ericarhodes16""","""@MandyyJirouxx omg me 2  """,""
"""1971700842""","""Sat May 30 07:42:13 PDT 2009""","""NO_QUERY""","""lilygreenwood""","""@photo_ed The balance is right tho"," ï¿½125 painting and ï¿½13 dress. Reserve a bit for the dull stuff """
"""1695185563""","""Mon May 04 05:27:30 PDT 2009""","""NO_QUERY""","""katentwistle""","""@bcarender yeah didn't get it """,""
"""1835624641""","""Mon May 18 06:24:27 PDT 2009""","""NO_QUERY""","""chrislarvin""","""Quick dash to Richmond Park for a couple of laps...much slower than usual"," feeling the 2 weeks fieldwork break I think """
"""1981654529""","""Sun May 31 09:36:47 PDT 2009""","""NO_QUERY""","""SilknPearls""","""@Mom3CuteBoys I have no control over the technology  If it helps you feel any better"," several ppl said they posted the answer #CGFT"""
"""1983097953""","""Sun May 31 12:30:04 PDT 2009""","""NO_QUERY""","""nbowa""","""heading back north to iowa """,""
"""1754041208""","""Sun May 10 04:42:27 PDT 2009""","""NO_QUERY""","""audioreload""","""seems to only be able to login on alternate days. Why this bugginess"," Twitter? """
"""1975397241""","""Sat May 30 15:04:19 PDT 2009""","""NO_QUERY""","""LinnetBirdie""","""Got the blasted hiccups now """,""
"""1688814542""","""Sun May 03 11:59:08 PDT 2009""","""NO_QUERY""","""mcreisinger66""","""Watching tv with fam"," dreary boring day in central PA.  """
"""1573521686""","""Tue Apr 21 01:33:55 PDT 2009""","""NO_QUERY""","""rhemsworth""","""@KimBlairwitch - even the milk was off this morning"," so no cup of tea! I hate weeks that start like this """
